Date,High,Low,Open,Close,Volume,Adj Close
2013-02-22,16.128570556640625,15.949999809265137,16.04464340209961,16.100357055664062,330654800.0,13.926806449890137
2013-02-25,16.25428581237793,15.806071281433105,16.20892906188965,15.814286231994629,372579200.0,13.679354667663574
2013-02-26,16.126428604125977,15.630714416503906,15.850713729858398,16.034643173217773,501499600.0,13.869964599609375
2013-02-27,16.158571243286133,15.737500190734863,16.015356063842773,15.8774995803833,587350400.0,13.734034538269043
2013-02-28,15.995356559753418,15.764286041259766,15.858928680419922,15.764286041259766,322515200.0,13.636104583740234
2013-03-01,15.649286270141602,15.356429100036621,15.64285659790039,15.373929023742676,552448400.0,13.298443794250488
2013-03-04,15.29285717010498,14.964285850524902,15.278571128845215,15.001786231994629,582755600.0,12.976544380187988
2013-03-05,15.542499542236328,15.026785850524902,15.052857398986816,15.397856712341309,638433600.0,13.319143295288086
2013-03-06,15.54464340209961,15.15821361541748,15.518214225769043,15.202142715454102,460250000.0,13.149848937988281
2013-03-07,15.428929328918457,15.037857055664062,15.160714149475098,15.377857208251953,468473600.0,13.301844596862793
2013-03-08,15.551071166992188,15.307499885559082,15.350000381469727,15.418571472167969,391482000.0,13.337061882019043
2013-03-11,15.678929328918457,15.183570861816406,15.348214149475098,15.638214111328125,474236000.0,13.52705192565918
2013-03-12,15.674285888671875,15.270357131958008,15.557143211364746,15.301071166992188,465911600.0,13.235422134399414
2013-03-13,15.51785659790039,15.191429138183594,15.301786422729492,15.298213958740234,405549200.0,13.232950210571289
2013-03-14,15.522856712341309,15.373213768005371,15.458213806152344,15.446429252624512,303875600.0,13.36115837097168
2013-03-15,15.865357398986816,15.616070747375488,15.64035701751709,15.845000267028809,643960800.0,13.705923080444336
2013-03-18,16.33785629272461,15.757143020629883,15.766071319580078,16.275714874267578,606197200.0,14.078487396240234
2013-03-19,16.463214874267578,16.01785659790039,16.41071319580078,16.231786727905273,526775200.0,14.04049301147461
2013-03-20,16.343929290771484,16.056785583496094,16.336429595947266,16.145713806152344,308660800.0,13.966039657592773
2013-03-21,16.356428146362305,16.075000762939453,16.079286575317383,16.168928146362305,383255600.0,13.986119270324707
2013-03-22,16.503570556640625,16.1825008392334,16.235000610351562,16.49678611755371,395105200.0,14.269715309143066
2013-03-25,16.7839298248291,16.492143630981445,16.596071243286133,16.556428909301758,501135600.0,14.321311950683594
2013-03-26,16.637142181396484,16.447500228881836,16.62285614013672,16.46928596496582,294294000.0,14.245928764343262
2013-03-27,16.314285278320312,16.09749984741211,16.302143096923828,16.145713806152344,331237200.0,13.966039657592773
2013-03-28,16.136428833007812,15.772143363952637,16.065000534057617,15.809286117553711,442839600.0,13.675027847290039
2013-04-01,15.846428871154785,15.276429176330566,15.782142639160156,15.318214416503906,389732000.0,13.250255584716797
2013-04-02,15.647856712341309,15.228570938110352,15.271429061889648,15.349642753601074,529519200.0,13.277441024780273
2013-04-03,15.617142677307129,15.368213653564453,15.406070709228516,15.428214073181152,363216000.0,13.345399856567383
2013-04-04,15.535714149475098,15.1875,15.491429328918457,15.275713920593262,358447600.0,13.21349048614502
2013-04-05,15.176786422729492,14.988571166992188,15.160714149475098,15.114286422729492,383695200.0,13.073858261108398
2013-04-08,15.26785659790039,15.088929176330566,15.173213958740234,15.221785545349121,300829200.0,13.16684341430664
2013-04-09,15.303570747375488,15.098214149475098,15.227143287658691,15.249285697937012,306614000.0,13.190628051757812
2013-04-10,15.609286308288574,15.214642524719238,15.289285659790039,15.560357093811035,375928000.0,13.459708213806152
2013-04-11,15.642499923706055,15.399999618530273,15.489999771118164,15.511786460876465,328364400.0,13.417695045471191
2013-04-12,15.505356788635254,15.3246431350708,15.505356788635254,15.350000381469727,238613200.0,13.277749061584473
2013-04-15,15.28178596496582,14.983928680419922,15.25,14.994643211364746,317520000.0,12.970362663269043
2013-04-16,15.23607063293457,15.020357131958008,15.056071281433105,15.222857475280762,305771200.0,13.167767524719238
2013-04-17,15.021429061889648,14.21821403503418,15.009642601013184,14.385713577270508,945056000.0,12.443639755249023
2013-04-18,14.492500305175781,13.919285774230957,14.463929176330566,14.001786231994629,666299200.0,12.111541748046875
2013-04-19,14.271429061889648,13.753570556640625,13.856071472167969,13.947500228881836,609274400.0,12.064587593078613
2013-04-22,14.364286422729492,13.973929405212402,14.022856712341309,14.238213539123535,429920400.0,12.316051483154297
2013-04-23,14.585000038146973,14.243213653564453,14.428214073181152,14.504643440246582,664238400.0,12.546514511108398
2013-04-24,14.83035659790039,14.01785659790039,14.055000305175781,14.480713844299316,969651200.0,12.5258150100708
2013-04-25,14.783571243286133,14.535714149475098,14.686785697937012,14.585000038146973,384837600.0,12.616020202636719
2013-04-26,14.956070899963379,14.58035659790039,14.63607120513916,14.899999618530273,764097600.0,12.888500213623047
2013-04-29,15.486429214477539,15.0,15.016071319580078,15.361429214477539,640326400.0,13.287631034851074
2013-04-30,15.901785850524902,15.431071281433105,15.539285659790039,15.813570976257324,691538400.0,13.67873764038086
2013-05-01,15.89035701751709,15.51392936706543,15.873571395874023,15.688928604125977,506909200.0,13.570920944213867
2013-05-02,16.02107048034668,15.736785888671875,15.777856826782227,15.911429405212402,421828400.0,13.763383865356445
2013-05-03,16.186786651611328,16.04107093811035,16.118213653564453,16.070714950561523,361300800.0,13.901165962219238
2013-05-06,16.507143020629883,16.225357055664062,16.27535629272461,16.453929901123047,496641600.0,14.232644081115723
2013-05-07,16.633928298950195,16.203571319580078,16.60607147216797,16.380714416503906,483753200.0,14.16931438446045
2013-05-08,16.620357513427734,16.278928756713867,16.394285202026367,16.56571388244629,472598000.0,14.329339981079102
2013-05-09,16.53571319580078,16.270713806152344,16.421785354614258,16.313213348388672,398487600.0,14.204331398010254
2013-05-10,16.418214797973633,16.088571548461914,16.35607147216797,16.177499771118164,334852000.0,14.086162567138672
2013-05-13,16.35357093811035,16.125,16.125356674194336,16.240713119506836,316948800.0,14.141200065612793
2013-05-14,16.257143020629883,15.791070938110352,16.20892906188965,15.852143287658691,447118000.0,13.802864074707031
2013-05-15,15.75,15.084285736083984,15.684286117553711,15.316070556640625,741613600.0,13.336092948913574
2013-05-16,15.637499809265137,14.960714340209961,15.115714073181152,15.520713806152344,603204000.0,13.514276504516602
2013-05-17,15.717499732971191,15.393214225769043,15.680356979370117,15.473570823669434,427904400.0,13.473230361938477
2013-05-20,15.921428680419922,15.360713958740234,15.4253568649292,15.818928718566895,451578400.0,13.773944854736328
2013-05-21,15.90999984741211,15.507143020629883,15.648214340209961,15.702142715454102,456022000.0,13.672255516052246
2013-05-22,16.012500762939453,15.650713920593262,15.858928680419922,15.762499809265137,443038400.0,13.724808692932129
2013-05-23,15.934286117553711,15.563928604125977,15.569643020629883,15.790714263916016,353021200.0,13.749377250671387
2013-05-24,15.916428565979004,15.727143287658691,15.744643211364746,15.898214340209961,276166800.0,13.842976570129395
2013-05-28,16.11107063293457,15.744643211364746,16.06785774230957,15.765713691711426,386145200.0,13.727606773376465
2013-05-29,15.98214340209961,15.692856788635254,15.714285850524902,15.891071319580078,330576400.0,13.836758613586426
2013-05-30,16.23214340209961,15.875356674194336,15.916070938110352,16.127857208251953,353519600.0,14.042933464050293
2013-05-31,16.325000762939453,16.053571701049805,16.16071319580078,16.061786651611328,384302800.0,13.985405921936035
2013-06-03,16.15571403503418,15.802857398986816,16.09749984741211,16.097143173217773,372352400.0,14.016192436218262
2013-06-04,16.229642868041992,15.978214263916016,16.18642807006836,16.046785354614258,292728800.0,13.972341537475586
2013-06-05,16.097143173217773,15.846785545349121,15.916070938110352,15.896785736083984,290589600.0,13.841736793518066
2013-06-06,15.964285850524902,15.501786231994629,15.909643173217773,15.659285545349121,416934000.0,13.634937286376953
2013-06-07,15.829999923706055,15.456070899963379,15.589285850524902,15.778928756713867,404535600.0,13.739115715026855
2013-06-10,16.038570404052734,15.600000381469727,15.883213996887207,15.674642562866211,450153200.0,13.648308753967285
2013-06-11,15.812856674194336,15.475713729858398,15.562143325805664,15.628570556640625,286112400.0,13.608194351196289
2013-06-12,15.758929252624512,15.410714149475098,15.696429252624512,15.435357093811035,265227200.0,13.439956665039062
2013-06-13,15.612142562866211,15.3125,15.446429252624512,15.569999694824219,285832400.0,13.557195663452148
2013-06-14,15.581786155700684,15.303570747375488,15.550000190734863,15.358928680419922,271866000.0,13.373406410217285
2013-06-17,15.560713768005371,15.369999885559082,15.408571243286133,15.428570747375488,259414400.0,13.43404769897461
2013-06-18,15.532142639160156,15.364643096923828,15.412857055664062,15.420356750488281,195025600.0,13.426895141601562
2013-06-19,15.416428565979004,15.10714340209961,15.407142639160156,15.10714340209961,310940000.0,13.154173851013184
2013-06-20,15.213570594787598,14.827500343322754,14.975000381469727,14.8871431350708,357310800.0,12.962611198425293
2013-06-21,15.0,14.574999809265137,14.946070671081543,14.76785659790039,481118400.0,12.858745574951172
2013-06-24,14.595000267028809,14.216071128845215,14.550000190734863,14.376428604125977,480746000.0,12.517921447753906
2013-06-25,14.563928604125977,14.243928909301758,14.489286422729492,14.379643440246582,314162800.0,12.520720481872559
2013-06-26,14.456786155700684,14.130714416503906,14.425000190734863,14.21678638458252,367724000.0,12.37891960144043
2013-06-27,14.335356712341309,14.055000305175781,14.258929252624512,14.063570976257324,337246000.0,12.245505332946777
2013-06-28,14.295356750488281,13.888214111328125,13.977143287658691,14.161786079406738,578516400.0,12.331028938293457
2013-07-01,14.723929405212402,14.329285621643066,14.381786346435547,14.614999771118164,391053600.0,12.725652694702148
2013-07-02,15.05821418762207,14.623929023742676,14.64142894744873,14.946070671081543,469865200.0,13.013920783996582
2013-07-03,15.106429100036621,14.908928871154785,15.03071403503418,15.028571128845215,240928800.0,13.085760116577148
2013-07-05,15.117500305175781,14.833929061889648,15.01392936706543,14.907856941223145,274024800.0,12.980650901794434
2013-07-08,15.035714149475098,14.666070938110352,15.003929138183594,14.823213577270508,298138400.0,12.906946182250977
2013-07-09,15.125,14.656429290771484,14.771429061889648,15.083929061889648,352584400.0,13.13395881652832
2013-07-10,15.171428680419922,14.9375,14.985713958740234,15.026070594787598,281405600.0,13.083581924438477
2013-07-11,15.29464340209961,15.041786193847656,15.10535717010498,15.260356903076172,326292400.0,13.287579536437988
2013-07-12,15.349642753601074,15.121786117553711,15.273214340209961,15.232500076293945,279563200.0,13.263326644897461
2013-07-15,15.409285545349121,15.171428680419922,15.178929328918457,15.265713691711426,241917200.0,13.292244911193848
2013-07-16,15.382499694824219,15.14892864227295,15.232856750488281,15.364286422729492,216538000.0,13.378073692321777
2013-07-17,15.436429023742676,15.293571472167969,15.346428871154785,15.368213653564453,198990400.0,13.381490707397461
2013-07-18,15.531070709228516,15.378929138183594,15.477856636047363,15.420000076293945,218878800.0,13.42658519744873
2013-07-19,15.499285697937012,15.155357360839844,15.467857360839844,15.176786422729492,268721600.0,13.214811325073242
2013-07-22,15.348214149475098,15.195357322692871,15.337857246398926,15.225357055664062,207796400.0,13.25710391998291
2013-07-23,15.248571395874023,14.95392894744873,15.214285850524902,14.963929176330566,369395600.0,13.029473304748535
2013-07-24,15.878213882446289,15.545000076293945,15.676071166992188,15.732500076293945,591936800.0,13.698687553405762
2013-07-25,15.764286041259766,15.564642906188965,15.739286422729492,15.660714149475098,229493600.0,13.636178970336914
2013-07-26,15.751428604125977,15.5121431350708,15.546428680419922,15.749643325805664,200152400.0,13.71361255645752
2013-07-29,16.07107162475586,15.721428871154785,15.742856979370117,15.992500305175781,248057600.0,13.92507553100586
2013-07-30,16.326786041259766,16.043928146362305,16.06999969482422,16.190000534057617,309422400.0,14.097044944763184
2013-07-31,16.33357048034668,16.051071166992188,16.249643325805664,16.161785125732422,322957600.0,14.072477340698242
2013-08-01,16.314285278320312,16.187856674194336,16.27678680419922,16.309999465942383,206250800.0,14.201531410217285
2013-08-02,16.530357360839844,16.30928611755371,16.357500076293945,16.519285202026367,274783600.0,14.383761405944824
2013-08-05,16.809642791748047,16.50535774230957,16.596071243286133,16.766071319580078,318855600.0,14.598644256591797
2013-08-06,16.853214263916016,16.506071090698242,16.71500015258789,16.616071701049805,334857600.0,14.468033790588379
2013-08-07,16.678571701049805,16.491785049438477,16.564285278320312,16.606428146362305,298858000.0,14.459634780883789
2013-08-08,16.575000762939453,16.355356216430664,16.566429138183594,16.464643478393555,255777200.0,14.430841445922852
2013-08-09,16.44499969482422,16.201786041259766,16.3799991607666,16.230356216430664,266865200.0,14.225488662719727
2013-08-12,16.737499237060547,16.30821418762207,16.316429138183594,16.691429138183594,364434000.0,14.629612922668457
2013-08-13,17.66642951965332,16.7160701751709,16.819286346435547,17.484643936157227,881941200.0,15.324844360351562
2013-08-14,18.008928298950195,17.621429443359375,17.781429290771484,17.803571701049805,756372400.0,15.604376792907715
2013-08-15,17.94285774230957,17.46714210510254,17.729286193847656,17.782499313354492,490294000.0,15.58591079711914
2013-08-16,17.962142944335938,17.816429138183594,17.862499237060547,17.940357208251953,362306000.0,15.724267959594727
2013-08-19,18.347856521606445,18.0,18.012142181396484,18.13357162475586,510518400.0,15.89361572265625
2013-08-20,18.234643936157227,17.886428833007812,18.203929901123047,17.895357131958008,358688400.0,15.68482494354248
2013-08-21,18.112499237060547,17.899999618530273,17.9853572845459,17.941429138183594,335879600.0,15.72520923614502
2013-08-22,18.056785583496094,17.792856216430664,18.03499984741211,17.96285629272461,244207600.0,15.743988037109375
2013-08-23,17.97678565979004,17.83392906188965,17.973928451538086,17.893571853637695,222731600.0,15.68326473236084
2013-08-26,18.2214298248291,17.875,17.883928298950195,17.963214874267578,330965600.0,15.744301795959473
2013-08-27,17.946786880493164,17.367856979370117,17.78571319580078,17.449642181396484,424188800.0,15.294166564941406
2013-08-28,17.707143783569336,17.35714340209961,17.35714340209961,17.532142639160156,307608000.0,15.366477012634277
2013-08-29,17.73214340209961,17.54035758972168,17.558929443359375,17.560714721679688,239657600.0,15.391518592834473
2013-08-30,17.605356216430664,17.375,17.571428298950195,17.400714874267578,272297200.0,15.2512845993042
2013-09-03,17.878570556640625,17.405357360839844,17.610713958740234,17.44928550720215,331928800.0,15.293854713439941
2013-09-04,17.937143325805664,17.724285125732422,17.841428756713867,17.81035614013672,345032800.0,15.610322952270508
2013-09-05,17.88142967224121,17.6299991607666,17.866071701049805,17.688213348388672,236367600.0,15.50326919555664
2013-09-06,17.834999084472656,17.498214721679688,17.801429748535156,17.79357147216797,359525600.0,15.59560775756836
2013-09-09,18.139999389648438,17.981428146362305,18.03571319580078,18.077499389648438,340687200.0,15.844463348388672
2013-09-10,18.123214721679688,17.48214340209961,18.078571319580078,17.665714263916016,743195600.0,15.483549118041992
2013-09-11,16.917499542236328,16.600357055664062,16.67892837524414,16.703929901123047,898696400.0,14.640567779541016
2013-09-12,16.97857093811035,16.643213272094727,16.73214340209961,16.881786346435547,404051200.0,14.796459197998047
2013-09-13,16.851070404052734,16.5964298248291,16.762142181396484,16.60357093811035,298835600.0,14.552608489990234
2013-09-16,16.48607063293457,15.972143173217773,16.46428680419922,16.075714111328125,543706800.0,14.089951515197754
2013-09-17,16.418214797973633,15.98214340209961,15.998571395874023,16.261428833007812,399380800.0,14.252727508544922
2013-09-18,16.655357360839844,16.4521427154541,16.542142868041992,16.595714569091797,456862000.0,14.54572582244873
2013-09-19,16.993928909301758,16.758928298950195,16.810714721679688,16.867856979370117,404541200.0,14.784246444702148
2013-09-20,17.0910701751709,16.64285659790039,17.071428298950195,16.693214416503906,699302800.0,14.631176948547363
2013-09-23,17.74678611755371,17.235713958740234,17.717857360839844,17.522857666015625,762106800.0,15.3583345413208
2013-09-24,17.695356369018555,17.422143936157227,17.674285888671875,17.467857360839844,364344400.0,15.310128211975098
2013-09-25,17.48714256286621,17.19392967224121,17.4714298248291,17.197500228881836,316957200.0,15.073168754577637
2013-09-26,17.448570251464844,17.282142639160156,17.35714340209961,17.364999771118164,237221600.0,15.219977378845215
2013-09-27,17.309642791748047,17.16857147216797,17.277856826782227,17.241071701049805,228040400.0,15.111356735229492
2013-09-30,17.2021427154541,16.943214416503906,17.04464340209961,17.02678680419922,260156400.0,14.923544883728027
2013-10-01,17.46928596496582,17.084999084472656,17.087499618530273,17.427143096923828,353883600.0,15.274447441101074
2013-10-02,17.564285278320312,17.27678680419922,17.343929290771484,17.484285354614258,289184000.0,15.324536323547363
2013-10-03,17.58392906188965,17.169286727905273,17.518213272094727,17.2646427154541,322753200.0,15.132020950317383
2013-10-04,17.30714225769043,17.092857360839844,17.28071403503418,17.25107192993164,258868400.0,15.120126724243164
2013-10-07,17.594642639160156,17.33392906188965,17.37714385986328,17.41964340209961,312292400.0,15.267874717712402
2013-10-08,17.522857666015625,17.16214370727539,17.49785614013672,17.176429748535156,290917200.0,15.054701805114746
2013-10-09,17.421070098876953,17.08142852783203,17.308570861816406,17.37821388244629,301725200.0,15.23156452178955
2013-10-10,17.584999084472656,17.394285202026367,17.547143936157227,17.48714256286621,278602800.0,15.327033996582031
2013-10-11,17.637142181396484,17.3271427154541,17.392499923706055,17.600357055664062,267738800.0,15.426265716552734
2013-10-14,17.770713806152344,17.47678565979004,17.493928909301758,17.715713500976562,261898000.0,15.527365684509277
2013-10-15,17.928571701049805,17.6971435546875,17.768213272094727,17.809999465942383,320073600.0,15.610013961791992
2013-10-16,17.947500228881836,17.82964324951172,17.885356903076172,17.896785736083984,251101200.0,15.686078071594238
2013-10-17,18.027856826782227,17.845714569091797,17.856428146362305,18.01785659790039,253593200.0,15.792193412780762
2013-10-18,18.187856674194336,18.061071395874023,18.07107162475586,18.17464256286621,290542000.0,15.929615020751953
2013-10-21,18.725000381469727,18.268571853637695,18.27750015258789,18.6200008392334,398106800.0,16.319957733154297
2013-10-22,18.873214721679688,18.14392852783203,18.800357818603516,18.56678581237793,534063600.0,16.273317337036133
2013-10-23,18.773929595947266,18.53571319580078,18.53571319580078,18.748571395874023,313723200.0,16.432645797729492
2013-10-24,19.016786575317383,18.6589298248291,18.75,18.99678611755371,384764800.0,16.65019989013672
2013-10-25,19.043928146362305,18.753929138183594,18.9757137298584,18.784286499023438,337792000.0,16.46394920349121
2013-10-28,18.96428680419922,18.686071395874023,18.894285202026367,18.924285888671875,550440800.0,16.586652755737305
2013-10-29,19.258928298950195,18.376428604125977,19.15250015258789,18.452856063842773,635807200.0,16.173463821411133
2013-10-30,18.84000015258789,18.46500015258789,18.5575008392334,18.746429443359375,354163600.0,16.430770874023438
2013-10-31,18.83892822265625,18.616785049438477,18.75,18.667856216430664,275696400.0,16.36190414428711
2013-11-01,18.742856979370117,18.4228572845459,18.71500015258789,18.572500228881836,274890000.0,16.2783260345459
2013-11-04,18.815000534057617,18.528928756713867,18.610713958740234,18.8125,244627600.0,16.488679885864258
2013-11-05,18.88892936706543,18.678571701049805,18.735000610351562,18.766071319580078,265213200.0,16.447978973388672
2013-11-06,18.7450008392334,18.507143020629883,18.719642639160156,18.604286193847656,223375600.0,16.40138816833496
2013-11-07,18.68535614013672,18.299285888671875,18.556428909301758,18.303213119506836,262620400.0,16.13595962524414
2013-11-08,18.611785888671875,18.306785583496094,18.377857208251953,18.591428756713867,279316800.0,16.390052795410156
2013-11-11,18.631071090698242,18.37178611755371,18.57107162475586,18.537500381469727,227452400.0,16.342510223388672
2013-11-12,18.711429595947266,18.46428680419922,18.48821449279785,18.571786880493164,204276800.0,16.37273597717285
2013-11-13,18.65178680419922,18.46285629272461,18.5,18.593929290771484,197220800.0,16.392257690429688
2013-11-14,18.902856826782227,18.638214111328125,18.671785354614258,18.862857818603516,282419200.0,16.629335403442383
2013-11-15,18.89607048034668,18.731786727905273,18.806428909301758,18.749643325805664,317920400.0,16.5295352935791
2013-11-18,18.828214645385742,18.507143020629883,18.749643325805664,18.522499084472656,244944000.0,16.32928466796875
2013-11-19,18.692142486572266,18.49892807006836,18.536785125732422,18.555356979370117,208938800.0,16.35824966430664
2013-11-20,18.586429595947266,18.368928909301758,18.543928146362305,18.39285659790039,193916800.0,16.214994430541992
2013-11-21,18.614643096923828,18.34535789489746,18.485713958740234,18.61214256286621,262026800.0,16.408313751220703
2013-11-22,18.648571014404297,18.51892852783203,18.554285049438477,18.564285278320312,223725600.0,16.36612319946289
2013-11-25,18.781070709228516,18.60714340209961,18.60785675048828,18.704999923706055,229311600.0,16.49018096923828
2013-11-26,19.147857666015625,18.71428680419922,18.718570709228516,19.049999237060547,401382800.0,16.7943172454834
2013-11-27,19.5,19.049999237060547,19.153928756713867,19.498571395874023,363448400.0,17.189777374267578
2013-11-29,19.940357208251953,19.56464385986328,19.624286651611328,19.859643936157227,318127600.0,17.50809669494629
2013-12-02,20.15464210510254,19.672143936157227,19.928571701049805,19.686786651611328,472544800.0,17.355710983276367
2013-12-03,20.22785758972168,19.917142868041992,19.939285278320312,20.2257137298584,450968000.0,17.83081817626953
2013-12-04,20.328214645385742,20.029285430908203,20.196428298950195,20.178571701049805,377809600.0,17.789262771606445
2013-12-05,20.540714263916016,20.22892951965332,20.451786041259766,20.282142639160156,447580000.0,17.88056755065918
2013-12-06,20.241071701049805,19.984643936157227,20.206785202026367,20.000713348388672,344352400.0,17.632469177246094
2013-12-09,20.34214210510254,20.032142639160156,20.032142639160156,20.229642868041992,320493600.0,17.83428955078125
2013-12-10,20.281429290771484,20.042856216430664,20.127857208251953,20.198213577270508,278269600.0,17.806581497192383
2013-12-11,20.391786575317383,19.988929748535156,20.25,20.04857063293457,359718800.0,17.674657821655273
2013-12-12,20.19071388244629,20.00107192993164,20.07642936706543,20.019285202026367,262290000.0,17.648834228515625
2013-12-13,20.10285758972168,19.773929595947266,20.10178565979004,19.801071166992188,332822000.0,17.45646095275879
2013-12-16,20.09428596496582,19.821786880493164,19.8221435546875,19.91071319580078,282592800.0,17.553117752075195
